C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_17_781.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_17_781.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_17_781.jpg, 0, 0, 0, 8.047578E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_17_881.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_17_881.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_17_881.jpg, 0, 0, 0, 7.821528E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_17_984.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_17_984.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_17_984.jpg, 0, 0, 0, 7.826513E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_18_087.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_18_087.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_18_087.jpg, 0, 0, 0, 7.887773E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_18_187.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_18_187.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_18_187.jpg, 0, 0, 0, 7.917823E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_18_289.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_18_289.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_18_289.jpg, 0, 0, 0, 7.793784E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_18_389.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_18_389.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_18_389.jpg, 0, 0, 0, 7.889536E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_18_491.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_18_491.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_18_491.jpg, 0, 0, 0, 7.77855E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_18_593.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_18_593.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_18_593.jpg, 0, 0, 0, 7.840931E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_18_693.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_18_693.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_18_693.jpg, 0, 0, 0, 7.82909E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_18_794.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_18_794.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_18_794.jpg, 0, 0, 0, 7.812614E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_18_897.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_18_897.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_18_897.jpg, 0, 0, 0, 7.845295E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_19_000.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_19_000.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_19_000.jpg, 0, 0, 0, 7.982614E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_19_102.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_19_102.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_19_102.jpg, 0, 0, 0, 8.049921E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_19_203.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_19_203.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_19_203.jpg, 0, 0, 0, 7.808531E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_19_310.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_19_310.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_19_310.jpg, 0, 0, 0, 7.808995E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_19_411.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_19_411.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_19_411.jpg, 0, 0, 0, 7.797523E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_19_516.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_19_516.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_19_516.jpg, 0, 0, 0, 7.833329E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_19_616.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_19_616.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_19_616.jpg, 0, 0, 0, 7.807897E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_19_718.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_19_718.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_19_718.jpg, 0, 0, 0, 7.829595E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_19_819.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_19_819.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_19_819.jpg, 0, 0, 0, 7.761876E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_19_920.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_19_920.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_19_920.jpg, 0, 0, 0, 7.811749E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_20_021.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_20_021.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_20_021.jpg, 0, 0, 0, 7.808562E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_20_122.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_20_122.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_20_122.jpg, 0, 0, 0, 8.124764E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_20_224.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_20_224.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_20_224.jpg, 0, 0, 0, 7.821915E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_20_325.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_20_325.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_20_325.jpg, 0, 0, 0, 7.871689E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_20_426.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_20_426.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_20_426.jpg, 0, 0, 0, 7.824825E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_20_526.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_20_526.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_20_526.jpg, 0, 0, 0, 7.828083E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_20_627.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_20_627.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_20_627.jpg, 0, 0, 0, 7.801763E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_20_729.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_20_729.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_20_729.jpg, 0, 0, 0, 7.893452E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_20_833.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_20_833.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_20_833.jpg, 0, 0, 0, 7.811979E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_20_935.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_20_935.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_20_935.jpg, 0, 0, 0, 7.795611E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_21_038.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_21_038.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_21_038.jpg, 0, 0, 0, 7.823821E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_21_140.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_21_140.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_21_140.jpg, 0, 0, 0, 7.825322E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_21_241.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_21_241.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_21_241.jpg, 0, 0, 0, 7.928084E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_21_354.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_21_354.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_21_354.jpg, 0, 0, 0, 7.914266E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_21_454.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_21_454.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_21_454.jpg, 0, 0, 0, 7.781343E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_21_569.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_21_569.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_21_569.jpg, 0, 0, 0, 7.822766E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_21_672.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_21_672.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_21_672.jpg, 0, 0, 0, 7.794683E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_21_791.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_21_791.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_21_791.jpg, 0, 0, 0, 7.994781E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_21_898.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_21_898.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_21_898.jpg, 0, 0, 0, 7.807315E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_22_015.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_22_015.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_22_015.jpg, 0, 0, 0, 8.004399E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_22_124.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_22_124.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_22_124.jpg, 0, 0, 0, 7.774901E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_22_224.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_22_224.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_22_224.jpg, 0, 0, 0, 7.785516E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_22_327.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_22_327.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_22_327.jpg, 0, 0, 0, 7.846504E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_22_428.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_22_428.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_22_428.jpg, 0, 0, 0, 7.976341E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_22_530.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_22_530.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_22_530.jpg, 0, 0, 0, 8.00665E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_22_633.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_22_633.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_22_633.jpg, 0, 0, 0, 7.820054E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_22_735.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_22_735.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_22_735.jpg, 0, 0, 0, 7.818986E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_22_838.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_22_838.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_22_838.jpg, 0, 0, 0, 8.039813E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_22_940.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_22_940.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_22_940.jpg, 0, 0, 0, 7.80405E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_23_042.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_23_042.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_23_042.jpg, 0, 0, 0, 7.822627E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_23_143.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_23_143.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_23_143.jpg, 0, 0, 0, 7.820547E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_23_244.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_23_244.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_23_244.jpg, 0, 0, 0, 8.034037E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_23_345.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_23_345.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_23_345.jpg, 0, 0, 0, 7.975173E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_23_448.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_23_448.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_23_448.jpg, 0, 0, 0, 7.780635E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_23_552.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_23_552.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_23_552.jpg, 0, 0, 0, 7.785039E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_23_655.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_23_655.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_23_655.jpg, 0, 0, 0, 7.851618E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_23_758.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_23_758.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_23_758.jpg, 0, 0, 0, 7.967814E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_23_859.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_23_859.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_23_859.jpg, 0, 0, 0, 7.814421E-05
C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\center_2020_03_30_15_06_23_959.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\left_2020_03_30_15_06_23_959.jpg, C:\Dev\Github\DeepLearning\Keras\Self-Driving-Car\Data\IMG\right_2020_03_30_15_06_23_959.jpg, 0, 0, 0, 7.99842E-05
